feature,rmse,nb_zeros,nunique
22b7e449b,0.8020201185690982,4433,24
d30bbe129,0.8020201485664857,4451,9
88c0ec0a6,0.8020203287296188,4312,76
63be1f619,0.8020206737778455,4323,88
8fe3c178c,0.8020208012816272,4381,36
916d17652,0.8020208848179452,4431,23
fb42abc0d,0.80202114353774,4351,82
cb5329038,0.802021269929062,4293,50
d6a122efd,0.8020213302725505,4363,66
34b2a678e,0.8020213808117893,4243,122
75de1e5b6,0.8020216347361129,4418,32
3b6f67b0e,0.802021713832357,4375,65
8e5a41c43,0.8020217961840341,4292,97
05f11f48f,0.8020218182426131,4197,112
a8e15505d,0.8020220641501083,4283,69
7a91cb0bc,0.8020223512785157,4457,3
91ace30bd,0.8020224387411368,4330,61
8d4f4c571,0.802022765623888,4418,27
722a0187a,0.8020229696501457,4430,29
e3846e931,0.802023399906777,4426,16
e3fd6fa46,0.8020234747674517,4421,32
0a03426de,0.8020235732008796,4349,50
94516b63e,0.8020236257343867,4430,28
eb25d54d4,0.8020236609976907,4455,5
2a71f4027,0.8020237958607515,4356,42
e17f1f07c,0.8020238269247258,4315,95
635fbbd2c,0.8020239631730781,4377,61
d49c14235,0.8020239783949317,4441,9
a63aaf7cc,0.8020239950506101,4430,22
1413972fe,0.802024590928739,4446,12
760ef38f1,0.802025145931234,4314,45
c07f4daba,0.8020255123319342,4432,19
295408598,0.8020255977717117,4394,57
fe73d7d41,0.8020259536483495,4451,9
d0631e6c0,0.8020260292576913,4429,19
7b6e769e4,0.8020263653262087,4426,16
81a212800,0.8020266450656112,4456,4
601d54a3a,0.8020273154496742,4385,38
dc61677e5,0.8020273760277346,4417,30
1ea2c906f,0.8020274520280535,4439,17
61efa1e29,0.8020274785238156,4362,58
cd27ccedf,0.8020275424455885,4455,4
30347e683,0.8020275509269115,4412,25
eab8abf7a,0.802027615372842,4326,113
9dcbf8c83,0.8020277742594627,4452,5
655fe23b2,0.8020278534015732,4409,22
903f6fed0,0.8020279433229291,4456,4
62e587225,0.8020279793788128,4423,34
649ba759c,0.8020282384375506,4444,15
a77b4afa4,0.8020282609960753,4421,20
f4e243e21,0.8020283846140881,4424,33
fd8f1d27f,0.8020284979541552,4447,10
9c1d27a5c,0.8020287985072903,4455,4
aa37f9855,0.8020288710814175,4284,78
91389982b,0.8020288835375238,4457,3
08d6762f6,0.8020291443441145,4453,7
e9a1cb188,0.8020292210357092,4449,9
0c545307d,0.8020294448582161,4355,39
a1d11c496,0.8020294572278719,4369,62
4eb8d43ec,0.8020295072298871,4456,3
600ea672f,0.8020295205544636,4347,87
af0b98ec8,0.8020296070978934,4412,25
f6a05ad95,0.8020296745846769,4423,20
fbe583de5,0.8020297974879615,4415,28
23c3f4cd9,0.8020301719776708,4444,15
60e9cc05b,0.8020308964693517,4322,76
5d8a2a27d,0.8020309537776571,4300,46
7f9f72202,0.802031260158107,4427,28
fe1160758,0.8020315230946733,4406,20
f8341140d,0.8020318438999724,4418,18
b76bf3f19,0.8020322221071288,4400,54
2e0148f29,0.8020325325690071,4380,52
4ddc6b32c,0.8020325685363536,4409,45
ef6fab1bc,0.8020326018939824,4409,39
6ff9b1760,0.8020329550055736,4297,61
49f11e712,0.8020337390272896,4369,56
b4ff45038,0.8020338749563298,4410,42
892f6f03e,0.8020341086503835,4442,15
1fe02bc17,0.8020344847862554,4269,135
6aa919e2e,0.802034680400936,4325,105
2d7f256c6,0.80203496474618,4416,37
b192dacc4,0.8020354110767565,4436,24
1930cefda,0.802035451827471,4434,26
2322dbbbb,0.8020358367222694,4303,55
17cae1f2a,0.8020360503052235,4447,13
289e5ecc3,0.8020362579256308,4390,36
bfc329d6d,0.802036586785394,4436,7
d834302b0,0.8020366383212316,4388,23
2ba3b18ee,0.8020366781153385,4418,23
3bd7cec10,0.8020368918709695,4402,23
4c536ffc0,0.802036928127059,4289,101
30cef4483,0.8020371274520159,4458,2
526a2282d,0.8020371274520159,4456,4
2dfea2ff3,0.802037244372132,4370,65
ccd2ef877,0.8020373058733301,4438,11
6ffeb3fdb,0.8020373499309755,4456,4
2838d63f7,0.8020374037838367,4442,12
f9fad35ac,0.802037516731055,4417,18
6820130f1,0.80203782129654,4444,15
22dbe574a,0.8020378514169844,4376,48
025cbf6b1,0.8020378684161575,4447,6
92fd74409,0.8020379013396519,4424,17
9c4073190,0.8020379351609084,4454,6
94e87cc26,0.8020379351609084,4457,3
83dbedc24,0.8020379351609084,4446,14
16be01500,0.8020380735328976,4438,19
63dfd4552,0.8020380751359293,4421,32
45319105a,0.8020380989521232,4070,219
c436c7e73,0.8020381909404001,4429,14
7c4d628cf,0.8020383290252096,4455,5
5d900b8ce,0.8020391540598193,4435,23
d4c72ccf2,0.8020393073207877,4385,58
b65627fab,0.8020394599292351,4431,23
aee922a7b,0.8020395525566998,4443,12
a235f5488,0.8020396619298585,4374,63
33293f845,0.8020396963006273,4265,94
0427cdb39,0.8020397785714959,4427,20
1c554649c,0.8020401143500129,4369,48
e7150f2ca,0.8020401368075094,4457,3
f0fa3bfc5,0.8020401868166772,4456,4
58fe15f9f,0.8020405674222416,4455,5
e8387d928,0.8020413202386971,4382,39
260ff750c,0.8020416339811278,4406,41
59d2470ed,0.8020417959594776,4426,29
f269ec9c8,0.8020418683722078,4371,50
b266d28ce,0.8020423581896954,4442,17
704d68890,0.8020425008760186,4317,92
ab515bdeb,0.802043014890659,4327,103
44c06f79a,0.8020432323960638,4422,34
37bd241bb,0.8020438062980165,4400,50
468d2c3b6,0.8020438665406686,4272,127
9381024b7,0.802044117198647,4438,18
377a76530,0.8020442385369381,4360,76
6e738ec87,0.8020442491346187,4426,29
c9aac7536,0.8020448833862246,4455,4
55155e341,0.8020448833862246,4458,2
bba402827,0.8020455499793457,4458,2
3c29aec1e,0.8020455499793457,4458,2
07499792b,0.802045694526988,4455,5
f9075afaf,0.8020461910522964,4454,5
de94ac9c7,0.8020470008331125,4402,26
68891097e,0.8020476277465546,4381,28
21b0cdc34,0.8020477228743418,4453,6
ec7f7017f,0.8020486999060268,4373,75
8b5c0fb4e,0.8020489066453664,4283,99
1a67a2101,0.8020494125895207,4364,46
65f701080,0.8020494813267555,4424,27
e14727834,0.8020496305963711,4436,24
b2541a277,0.8020498986216518,4456,4
cb72c1f0b,0.8020502322694893,4378,53
c7ae29e66,0.8020504290106047,4322,87
9ce50845b,0.8020515029203086,4404,31
0e931cdd3,0.8020517084356218,4397,39
4bf056f35,0.8020518200409035,4323,66
4d3fb93d9,0.8020519545084548,4384,23
0494ca73d,0.802052088534436,4427,29
037a54e89,0.8020523253771001,4425,31
2ef57c650,0.8020526312443115,4175,183
8d035d41e,0.8020526846077976,4386,51
ba9f3a42c,0.8020526871798569,4427,31
44f09b92d,0.8020527998498675,4250,101
115f780ef,0.8020528350249778,4456,4
02dd79dd2,0.802053069284604,4456,4
d77583e88,0.8020534252419096,4391,47
9c36a77b3,0.8020535417834243,4363,64
ad064d609,0.8020540422864293,4411,35
e0ceabad4,0.8020544359601529,4422,9
2d4684f51,0.8020545516893237,4410,22
47abb3cb4,0.8020549626018096,4249,128
8527c4fdb,0.8020549810736477,4455,5
62ffce458,0.8020553341883621,4377,67
f29dfa600,0.8020554638080712,4452,8
6c4f594e0,0.8020561900359406,4304,68
bbe4423a3,0.8020562552706823,4265,137
4ceef6dbd,0.8020564965198055,4183,144
a4c9ea341,0.8020566392724109,4268,105
a5fb00d9b,0.8020567201849395,4432,21
d3ed79990,0.8020570571554746,4346,61
c906cd268,0.8020571190203583,4053,220
940151347,0.8020575104663463,4431,20
300398f1c,0.8020575150581345,4249,105
aa610feec,0.8020577553896422,4372,36
eea698cf2,0.80205776455397,4421,37
67102168f,0.8020578375879615,4301,95
60cd556c9,0.8020579553188489,4375,63
77854931e,0.8020582031754199,4400,37
47b5abbd6,0.8020582401272004,4376,51
235163358,0.8020590298573259,4410,29
5f7d60408,0.8020590439800515,4445,8
f65a34c05,0.802059172636503,4450,10
45bc3b302,0.802059629627932,4376,48
01fdd93d3,0.8020598669430612,4346,94
303572ae2,0.8020607079377943,4315,87
db147ffca,0.8020607152010037,3816,331
f23b7530c,0.8020607552720345,4388,49
99fc30923,0.8020610157787706,4433,19
42fdff3a0,0.8020611275331588,4312,114
3be4dad48,0.8020612327267201,4215,159
42b407f0d,0.8020615573094398,4379,53
5cdf0752b,0.8020618625392615,4455,5
81e3fed66,0.8020620418492452,4447,13
1bf37b3e2,0.8020621144309916,4367,44
85dcc913d,0.8020624681566972,4370,60
4e92107c6,0.8020624738313396,4394,59
b80f3eab2,0.8020633548967073,4422,32
6cd62da62,0.802063388926626,4425,22
013127235,0.8020634991636307,4435,19
3c9f7809d,0.8020635289235434,4426,29
b26d16167,0.8020639568459704,4353,89
0eebebc7c,0.8020640532697559,4418,34
6562e2a2c,0.8020645661648762,4278,99
e8468d000,0.8020646633419227,4404,28
d401c2b4a,0.8020649672379523,4457,3
097836097,0.8020656357243818,4164,173
0024cd760,0.8020658565257905,4394,41
d72f25c1e,0.8020659685484378,4413,42
504c7e3bb,0.8020660357782139,4426,26
d08d1fbe3,0.8020665704095136,4454,6
3a62b36bd,0.8020670437704063,4115,202
721c60041,0.802067256975989,4426,18
25613ca0a,0.8020675181930087,4313,46
3871fd3ac,0.8020675538051054,4423,18
1b55f7f4d,0.8020675667665984,4361,77
77eb013ca,0.8020687090626106,4334,71
07b31de85,0.802068878101921,4424,28
36dbda4f6,0.8020691557211397,4458,2
2d60e2f7a,0.8020693279360327,4347,96
cba573a9d,0.8020695049076274,4429,25
c122fd0b9,0.8020698797519349,4455,5
0247e4a94,0.8020702637265904,4444,14
9f69313d1,0.8020703735276249,4456,4
77c9823f2,0.8020703735276249,4458,2
b4da814b8,0.8020703735276249,4457,3
d80abf8bc,0.8020703735276249,4426,17
c1ad8b95a,0.8020703735276249,4439,20
cb22f8a26,0.8020703735276249,4456,4
3519bf4a4,0.8020703735276249,4353,53
b94360a3b,0.8020704183288634,4454,6
7eacd712f,0.8020704769151888,4412,39
c5fa49de1,0.8020705189018688,4454,6
a61dfaaa3,0.8020705737478868,4456,4
043e4971a,0.8020707623828434,4388,56
657d07d19,0.8020709611602314,4419,21
7210546b2,0.8020709908687224,4308,110
7194699cd,0.8020712367813241,4425,18
b2e82c050,0.8020715593806131,4094,179
82f194d54,0.8020721907900702,4424,20
464ca73dc,0.8020724445469238,4451,8
3391c0af1,0.8020724822126581,4396,57
24744410a,0.8020727872254695,4238,110
f3901acd1,0.8020733955299535,4438,19
b8fde5765,0.802073433433443,4420,19
30609ee5b,0.8020734681583207,4428,20
2f587f6a4,0.8020735945644188,4418,8
6931ed626,0.8020736288358041,4429,16
f7f553aea,0.8020736384280283,4334,78
e9f57e5c6,0.8020736817120243,4422,22
dd80d36d7,0.8020738358562159,4439,18
007d71f12,0.8020738586699605,4334,48
5a53ebb69,0.802073884880746,4432,13
e25a65f3d,0.8020739147530731,4381,39
d9fbf30dd,0.8020739304748659,4447,13
f1b626ac2,0.8020739555251142,4381,37
e9be18e4b,0.8020740978666562,4430,10
be83085df,0.8020745578784403,4422,31
10ad80117,0.80207470437668,4453,6
0b9a18ebf,0.8020747506734542,4435,23
9d77330d2,0.8020749765659516,4440,18
0eabfcbc0,0.8020751380193586,4457,3
4b1d463d7,0.8020751422387374,4373,77
ffec49dae,0.8020751510626611,4448,7
7b58b1340,0.8020752110552454,4429,11
5f6ea2fa9,0.8020752787364986,4440,19
c38ca8ae3,0.8020753933824649,4435,20
084031585,0.8020757383374675,4433,15
2d2114d9b,0.8020758349134072,4362,32
398cdc105,0.8020759273714804,4450,10
fb36b89d9,0.8020759957717252,4425,17
94e568b42,0.8020762140979988,4437,23
295f155e7,0.8020762525639638,4411,17
7cd18fa5c,0.8020765207389158,4431,24
c97e9681e,0.8020765380012207,4456,4
81c060fb9,0.8020766478867876,4455,5
0a7ef2f9b,0.8020768110942462,4400,29
7f6e612c7,0.8020768221538364,4425,11
7f17e0b2a,0.8020768284126023,4372,31
adf03173b,0.8020769483398431,4368,40
3a07a8939,0.8020769549856835,4092,203
678e2d1dd,0.8020770052498172,4384,40
4c457a635,0.802077070576662,4443,5
87380f99d,0.802077070576662,4458,2
74f3ac6af,0.802077070576662,4442,15
bcc18dd40,0.802077070576662,4427,31
18976b9f5,0.802077070576662,4428,19
78b2cf944,0.802077070576662,4424,24
fc035f0aa,0.802077070576662,4458,2
c6d27ddbb,0.802077070576662,4458,2
d0466eb58,0.802077070576662,4459,1
c9028d46b,0.802077070576662,4459,1
9e0473c91,0.802077070576662,4459,1
718f26ed2,0.802077070576662,4454,6
337153b58,0.802077070576662,4458,2
49fea7ce7,0.802077070576662,4458,2
6b041d374,0.802077070576662,4459,1
71b637714,0.802077070576662,4458,2
783c50218,0.802077070576662,4459,1
14b9eadef,0.802077070576662,4445,5
bb37ae1db,0.802077070576662,4458,2
06d24b818,0.802077070576662,4445,12
c5e748f6a,0.802077070576662,4438,20
a731ff00d,0.802077070576662,4457,3
5b055c8ea,0.802077070576662,4459,1
701aaedab,0.802077070576662,4456,4
d8fa4d098,0.802077070576662,4444,5
aef2f0a59,0.802077070576662,4456,4
e97fa47e4,0.802077070576662,4429,13
c6e8b5b5c,0.802077070576662,4458,2
279f03bdc,0.802077070576662,4458,2
ce573744f,0.802077070576662,4459,1
adbe5fd20,0.802077070576662,4452,5
b07303fc6,0.802077070576662,4458,2
ea3f3029c,0.802077070576662,4456,4
ad4d381a5,0.802077070576662,4393,25
1aa44bdf8,0.802077070576662,4457,3
d87dcac58,0.802077070576662,4459,1
813536f90,0.802077070576662,4434,24
5355ec916,0.802077070576662,4457,3
6d9ed0315,0.802077070576662,4455,5
465717e24,0.802077070576662,4457,3
42481ff40,0.802077070576662,4455,5
07cfb1624,0.802077070576662,4458,2
d9f2406e6,0.802077070576662,4445,8
48f9838a4,0.802077070576662,4458,2
73a32cd05,0.802077070576662,4451,9
c30399758,0.802077070576662,4431,12
38f5efd6d,0.802077070576662,4439,17
ae28689a2,0.802077070576662,4459,1
eb0c32768,0.802077070576662,4458,2
7f91c7cbb,0.802077070576662,4457,3
dd4649092,0.802077070576662,4427,14
b8255c039,0.802077070576662,4457,3
45ffef194,0.802077070576662,4459,1
b640ef3d3,0.802077070576662,4454,6
1c4ea481e,0.802077070576662,4459,1
b87e3036b,0.802077070576662,4459,1
fd6347461,0.802077070576662,4459,1
d53c850fd,0.802077070576662,4458,2
fbd6e0a0b,0.802077070576662,4459,1
69831c049,0.802077070576662,4459,1
c15ac04ee,0.802077070576662,4459,1
f5179fb9c,0.802077070576662,4459,1
faedddd5c,0.802077070576662,4457,3
a94e1b839,0.802077070576662,4454,6
bf6f90180,0.802077070576662,4458,2
346e3d609,0.802077070576662,4451,8
403b0e1e4,0.802077070576662,4458,2
664e2800e,0.802077070576662,4459,1
16a5bb8d2,0.802077070576662,4459,1
127e5767c,0.802077070576662,4455,5
c089837ee,0.802077070576662,4441,3
7f16cc7a5,0.802077070576662,4457,3
1ea08665c,0.802077070576662,4425,26
daa3126d6,0.802077070576662,4453,7
0ebd1ec32,0.802077070576662,4457,3
9e37286fa,0.802077070576662,4455,5
a09ba0b15,0.802077070576662,4459,1
7fb00ba6c,0.802077070576662,4457,3
8d401b32e,0.802077070576662,4434,6
a2302eb5c,0.802077070576662,4455,5
018d6afbb,0.802077070576662,4453,6
0e141a57c,0.802077070576662,4451,8
d0e4129cb,0.802077070576662,4458,2
76c1e9617,0.802077070576662,4456,4
d6033b6eb,0.802077070576662,4458,2
90f77ec55,0.802077070576662,4459,1
184166328,0.802077070576662,4452,8
98aa38e4e,0.802077070576662,4457,3
1736dcf3d,0.802077070576662,4454,6
24218ec6a,0.802077070576662,4455,4
e744cd6c0,0.802077070576662,4450,8
d74a5ca6d,0.802077070576662,4458,2
8f66157e3,0.802077070576662,4361,37
19122191d,0.802077070576662,4459,1
86610a923,0.802077070576662,4457,3
767b6d272,0.802077070576662,4425,22
0d8f892fe,0.802077070576662,4429,28
20e2c484e,0.802077070576662,4442,14
c679b0013,0.802077070576662,4457,3
b709fd525,0.802077070576662,4447,12
a47434e94,0.802077070576662,4458,2
1de1fda2c,0.802077070576662,4458,2
fcab1682f,0.802077070576662,4458,2
54ba515ee,0.802077070576662,4459,1
6fc3be3e7,0.802077070576662,4453,7
19543bce7,0.802077070576662,4431,17
46300e98b,0.802077070576662,4456,4
2585a26fe,0.802077070576662,4445,15
a77d3eb03,0.802077070576662,4456,4
1fb62e0dc,0.802077070576662,4444,8
f6fac27c8,0.802077070576662,4459,1
cb39211ad,0.802077070576662,4455,5
797fddbe0,0.802077070576662,4456,4
87ba106d3,0.802077070576662,4436,20
3694b34c5,0.802077070576662,4439,14
46dafc868,0.802077070576662,4459,1
8e48aed7b,0.802077070576662,4454,5
0554bac3e,0.802077070576662,4455,5
8990c918e,0.802077070576662,4458,2
5df2068b0,0.802077070576662,4458,2
d9fca2e1c,0.802077070576662,4457,3
f311fff83,0.802077070576662,4455,5
6e53a2cff,0.802077070576662,4457,3
04e7a8426,0.802077070576662,4455,4
7383ca731,0.802077070576662,4455,5
b495b7492,0.802077070576662,4456,4
6e598606d,0.802077070576662,4458,2
2bc6017e1,0.802077070576662,4456,4
5bf03599f,0.802077070576662,4440,14
cbcda9276,0.802077070576662,4455,5
20854f8bf,0.802077070576662,4459,1
9c92cbc0c,0.802077070576662,4437,19
59de861ff,0.802077070576662,4458,2
7cc424ffd,0.802077070576662,4458,2
29714c47d,0.802077070576662,4458,2
54df5e66f,0.802077070576662,4454,6
5ee7de0be,0.802077070576662,4459,1
be6c5d3cc,0.802077070576662,4454,5
224a28832,0.802077070576662,4458,2
99df18cb2,0.802077070576662,4412,21
22c933b9b,0.802077070576662,4458,2
8d667ce31,0.802077070576662,4447,4
7d72d6787,0.802077070576662,4458,2
48373ee1e,0.802077070576662,4453,6
ac2e428a9,0.802077070576662,4459,1
804dd7afe,0.802077070576662,4458,2
9e17387dc,0.802077070576662,4457,3
95d28e092,0.802077070576662,4458,2
e79476d44,0.802077070576662,4456,4
89a26cda9,0.802077070576662,4435,24
53948b2f5,0.802077070576662,4446,13
e10730b82,0.802077070576662,4454,5
74bfc4e88,0.802077070576662,4453,7
cc35ec717,0.802077070576662,4458,2
a8c7f5c13,0.802077070576662,4458,2
1c4205649,0.802077070576662,4442,8
da840ba8e,0.802077070576662,4453,7
5f5aef723,0.802077070576662,4453,6
83b36fa6c,0.802077070576662,4456,4
fed0df103,0.802077070576662,4455,5
6e4f74c35,0.802077070576662,4441,18
1c4157dfd,0.802077070576662,4428,15
8eac9b173,0.802077070576662,4440,13
cd180af53,0.802077070576662,4456,4
df30d949d,0.802077070576662,4456,4
6bda21fee,0.802077070576662,4459,1
daf912b17,0.802077070576662,4456,3
9855c78bb,0.802077070576662,4456,4
c0b31c194,0.802077070576662,4456,4
bc8aebe8c,0.802077070576662,4457,3
c1b95c2ec,0.802077070576662,4459,1
f416800e9,0.802077070576662,4459,1
4a64e56e7,0.802077070576662,4459,1
943743753,0.802077070576662,4459,1
c224ec4d9,0.802077070576662,4440,19
47744f333,0.802077070576662,4418,22
b96718230,0.802077070576662,4327,45
9abaeaeba,0.802077070576662,4458,2
d62a74f59,0.802077070576662,4458,2
8291f21d8,0.802077070576662,4440,12
ebfc53bb0,0.802077070576662,4453,7
0544dfc09,0.802077070576662,4444,5
baccae68e,0.802077070576662,4457,3
d5858c659,0.802077070576662,4438,16
b48cf2fd5,0.802077070576662,4457,3
170230a4c,0.802077070576662,4455,4
eef3f5c49,0.802077070576662,4457,3
9a040fcee,0.802077070576662,4458,2
a80633823,0.802077070576662,4459,1
04fe69e6a,0.802077070576662,4424,20
2e8c5cdc5,0.802077070576662,4453,7
68322788b,0.802077070576662,4459,1
3e7c57d93,0.802077070576662,4456,4
d0d80d487,0.802077070576662,4457,3
01599af81,0.802077070576662,4459,1
7ddac276f,0.802077070576662,4459,1
b91632873,0.802077070576662,4458,2
8b1372217,0.802077070576662,4459,1
af1005a4f,0.802077070576662,4458,2
61b568ab8,0.802077070576662,4446,11
5779da33c,0.802077070576662,4459,1
22a123588,0.802077070576662,4453,7
77da28065,0.802077070576662,4457,3
e622cfe3b,0.802077070576662,4457,3
57caa8dd6,0.802077070576662,4455,5
4cddcef3e,0.802077070576662,4458,2
a84a800c6,0.802077070576662,4456,4
c3b8e67d9,0.802077070576662,4457,3
36af55ef1,0.802077070576662,4441,17
8016c4470,0.802077070576662,4458,2
f5f97a9e8,0.802077070576662,4457,3
784b9525e,0.802077070576662,4458,2
cdf5a5db0,0.802077070576662,4410,26
70ee7950a,0.802077070576662,4459,1
7ac332a1d,0.802077070576662,4459,1
8f523faf2,0.802077070576662,4459,1
3ad3d521e,0.802077070576662,4458,2
04e06920e,0.802077070576662,4458,2
4758340d5,0.802077070576662,4459,1
1548e95ae,0.802077070576662,4458,2
6a275e7ec,0.802077070576662,4455,5
d00c96876,0.802077070576662,4457,3
d4087a281,0.802077070576662,4449,11
3f1c3c179,0.802077070576662,4417,24
1b01ba505,0.802077070576662,4457,3
080540c81,0.802077070576662,4459,1
32591c8b4,0.802077070576662,4459,1
c8d90f7d7,0.802077070576662,4459,1
fa980a778,0.802077070576662,4459,1
a117a5409,0.802077070576662,4459,1
3fdb4d5e3,0.802077070576662,4455,5
e39963089,0.802077070576662,4454,6
a185e35cc,0.802077070576662,4459,1
9678b95b7,0.802077070576662,4459,1
8411096ec,0.802077070576662,4459,1
34d3974de,0.802077070576662,4458,2
5522157d7,0.802077070576662,4433,22
aecbb0f94,0.802077070576662,4434,6
bacadce94,0.802077070576662,4458,2
8bdf6bc7e,0.802077070576662,4459,1
455b1d1ae,0.802077070576662,4444,6
5e3c42446,0.802077070576662,4453,7
c14e46633,0.802077070576662,4456,4
2a7a88ed3,0.802077070576662,4458,2
84d4d30b8,0.802077070576662,4419,41
84947363e,0.802077070576662,4446,3
52f946988,0.802077070576662,4456,4
c6dc522f9,0.802077070576662,4389,25
5693d94b2,0.802077070576662,4455,5
2e52b0c6a,0.802077070576662,4459,1
316423a21,0.802077070576662,4459,1
2f9969eab,0.802077070576662,4459,1
d95cab24f,0.802077070576662,4441,16
569e4df02,0.802077070576662,4449,2
059dcb5a4,0.802077070576662,4454,6
cf6038b0f,0.802077070576662,4454,5
fd7c50a10,0.802077070576662,4434,26
3cf3fdec4,0.802077070576662,4457,3
69cab7184,0.802077070576662,4453,6
03b6943c4,0.802077070576662,4456,4
2b72620ae,0.802077070576662,4448,7
d9aa1935e,0.802077070576662,4454,6
f7f2e3896,0.802077070576662,4457,3
818fce796,0.802077070576662,4457,3
6d07828ca,0.802077070576662,4459,1
7a29b3092,0.802077070576662,4457,3
7497a6bc9,0.802077070576662,4458,2
bfde2aa61,0.802077070576662,4458,2
bb425b41e,0.802077070576662,4459,1
5a9a395c7,0.802077070576662,4449,5
b09a8c37b,0.802077070576662,4451,9
a79b1f060,0.802077070576662,4353,50
8a7fc9154,0.802077070576662,4458,2
be02583eb,0.802077070576662,4454,6
f519ac616,0.802077070576662,4458,2
833b35a7c,0.802077070576662,4459,1
553d643d5,0.802077070576662,4458,2
a6fc6205f,0.802077070576662,4456,4
1c1761fa1,0.802077070576662,4452,5
ddd416fe0,0.802077070576662,4454,6
f536ef371,0.802077070576662,4452,8
6f29fbbc7,0.802077070576662,4459,1
232ecc840,0.802077070576662,4447,13
ca8d565f1,0.802077070576662,4459,1
4c48708d8,0.802077070576662,4436,15
a7e708ce5,0.802077070576662,4454,6
188e8ca61,0.802077070576662,4457,3
5cf6f9d23,0.802077070576662,4442,17
e851264a5,0.802077070576662,4458,2
bd7e6d2af,0.802077070576662,4453,5
bb8c64083,0.802077070576662,4457,3
7f9e0d947,0.802077070576662,4433,14
b658cdb8f,0.802077070576662,4458,2
e975d3be7,0.802077070576662,4439,19
92eb376f1,0.802077070576662,4419,23
5d60b9ba7,0.802077070576662,4435,13
3b911747c,0.802077070576662,4458,2
467044c26,0.802077070576662,4459,1
12adc9937,0.802077070576662,4448,12
39ebfbfd9,0.802077070576662,4459,1
50640c29c,0.802077070576662,4446,12
19a4e3e16,0.802077070576662,4456,4
fd1620403,0.802077070576662,4454,2
f366072e4,0.802077070576662,4454,5
47c197766,0.802077070576662,4432,6
a3d5c2c2a,0.802077070576662,4459,1
23691e180,0.802077070576662,4456,4
6240a7bd9,0.802077070576662,4452,3
80e16b49a,0.802077070576662,4459,1
17b5a03fd,0.802077070576662,4459,1
589e8bd6f,0.802077070576662,4459,1
7b8ac394f,0.802077070576662,4390,43
78b3125cf,0.802077070576662,4446,8
42ebbcafa,0.802077070576662,4433,19
f0bdb14ad,0.802077070576662,4443,5
3a743de4d,0.802077070576662,4458,2
a7ca43b38,0.802077070576662,4455,5
a0129f413,0.802077070576662,4454,5
b4353599c,0.802077070576662,4459,1
870bab627,0.802077070576662,4458,2
207871d87,0.802077070576662,4422,34
afc17ad79,0.802077070576662,4458,2
ce3e5685e,0.802077070576662,4440,20
ff08cfbbe,0.802077070576662,4429,29
51b53eaec,0.802077070576662,4459,1
467aabbb0,0.802077070576662,4448,8
cb7ecfc41,0.802077070576662,4423,28
5c7eb01b4,0.802077070576662,4452,8
6082be247,0.802077070576662,4456,4
87c8931b6,0.802077070576662,4454,6
38b2aa032,0.802077070576662,4447,10
ea21d2722,0.802077070576662,4453,7
f846745dc,0.802077070576662,4454,6
4c427c13e,0.802077070576662,4458,2
f9a683437,0.802077070576662,4447,10
fb02ef0ea,0.802077070576662,4459,1
ecc439976,0.802077070576662,4457,3
782ef399c,0.802077070576662,4458,2
dc7923918,0.802077070576662,4453,6
2cc0fbc52,0.802077070576662,4459,1
127972c6a,0.802077070576662,4458,2
ae41a98b6,0.802077070576662,4459,1
9a5ff8c23,0.802077070576662,4459,1
c8f02f3e4,0.802077070576662,4434,5
371ff7a11,0.802077070576662,4426,17
eb058a6c1,0.802077070576662,4443,5
1d1cafe32,0.802077070576662,4456,4
007ee91d1,0.802077070576662,4451,3
fe9ed417c,0.802077070576662,4459,1
95c59140e,0.802077070576662,4456,4
912836770,0.802077070576662,4456,2
f10717d56,0.802077070576662,4430,26
ae82c2c99,0.802077070576662,4456,4
5d26f4d92,0.802077070576662,4458,2
16bf8b4ec,0.802077070576662,4436,24
f5c5884de,0.802077070576662,4456,4
2e5424c98,0.802077070576662,4443,13
65ee014d6,0.802077070576662,4430,26
47d17d395,0.802077070576662,4455,5
23fb9b02c,0.802077070576662,4443,5
834f60cb1,0.802077070576662,4455,5
3b0cccd29,0.802077070576662,4459,1
83b40fd93,0.802077070576662,4449,10
81f4bc3d8,0.802077070576662,4451,9
39bd57a35,0.802077070576662,4453,7
10e231d3c,0.802077070576662,4456,4
9118fd5ca,0.802077070576662,4459,1
d7c59a989,0.802077070576662,4452,8
a7f6de992,0.802077070576662,4459,1
9060e5b59,0.802077070576662,4443,16
208308a47,0.802077070576662,4416,11
1cb237c61,0.802077070576662,4454,6
839c9da76,0.802077070576662,4456,4
c25851298,0.802077070576662,4459,1
b3bfbc1fa,0.802077070576662,4452,7
3b583a709,0.802077070576662,4458,2
15177ef79,0.802077070576662,4456,4
c66e2deb0,0.802077070576662,4459,1
bc4e3d600,0.802077070576662,4459,1
e17a13988,0.802077070576662,4436,18
930eacbc2,0.802077070576662,4458,2
a0d77f495,0.802077070576662,4457,3
5466764d8,0.802077070576662,4452,8
52588de80,0.802077070576662,4457,3
4b373b8a7,0.802077070576662,4457,3
a2a1975d6,0.802077070576662,4429,14
89347f75a,0.802077070576662,4445,13
892a4779b,0.802077070576662,4452,5
995a96a47,0.802077070576662,4458,2
8c32df8b3,0.802077070576662,4459,1
a8350fa96,0.802077070576662,4458,2
7720ab0dd,0.802077070576662,4457,3
